	res	x1	x3	x_N-4	x_N-2
0	1.0	-0.33986982797154563	-1.833205563780371	-91.83334737341912	-98.34002418550446
1	9.391120880941628e-08	-0.33986982791810594	-1.8332055634950248	-91.8333473728313	-98.34002418538486
